,Time,Sensor,Signal,Activity
2908,2010-01-18 21:23:05.140001,M012,ON,Other_Activity
2909,2010-01-18 21:23:09.046001,M012,OFF,Other_Activity
2910,2010-01-18 21:23:13.015001,M012,ON,Other_Activity
2911,2010-01-18 21:23:17.625001,M012,OFF,Other_Activity
2912,2010-01-18 21:23:18.953001,M012,ON,Other_Activity
2913,2010-01-18 21:23:23.625001,M012,OFF,Other_Activity
2914,2010-01-18 21:23:26.937001,M012,ON,Other_Activity
2915,2010-01-18 21:23:30.828001,M012,OFF,Other_Activity
2916,2010-01-18 21:23:49.625001,M012,ON,Other_Activity
2917,2010-01-18 21:23:53.625001,M012,OFF,Other_Activity
2918,2010-01-18 21:23:55.250001,M012,ON,Other_Activity
2919,2010-01-18 21:23:59.218001,M012,OFF,Other_Activity
2920,2010-01-18 21:24:03.531001,M012,ON,Other_Activity
2921,2010-01-18 21:24:07.500001,M012,OFF,Other_Activity
2922,2010-01-18 21:24:09.421001,M012,ON,Other_Activity
2923,2010-01-18 21:24:10.796001,M020,ON,Other_Activity
2924,2010-01-18 21:24:12.406001,M019,ON,Other_Activity
2925,2010-01-18 21:24:13.421001,M012,OFF,Other_Activity
2926,2010-01-18 21:24:14.734001,M020,OFF,Other_Activity
2927,2010-01-18 21:24:16.406001,M019,OFF,Other_Activity
2928,2010-01-18 21:24:38.109001,M019,ON,Other_Activity
2929,2010-01-18 21:24:42.421001,M019,OFF,Other_Activity
2930,2010-01-18 21:24:56.625001,M020,ON,Other_Activity
2931,2010-01-18 21:24:58.609001,M019,ON,Other_Activity
2932,2010-01-18 21:25:00.625001,M020,OFF,Other_Activity
2933,2010-01-18 21:25:01.906001,M012,ON,Other_Activity
2934,2010-01-18 21:25:02.921001,M019,OFF,Other_Activity
2935,2010-01-18 21:25:03.218001,M020,ON,Other_Activity
2936,2010-01-18 21:25:06.218001,M012,OFF,Other_Activity
2937,2010-01-18 21:25:06.890001,M020,OFF,Other_Activity
2938,2010-01-18 21:25:17.421001,M012,ON,Other_Activity
2939,2010-01-18 21:25:21.703001,M012,OFF,Other_Activity
2940,2010-01-18 21:25:24.328001,M012,ON,Other_Activity
2941,2010-01-18 21:25:29.031001,M012,OFF,Other_Activity
2942,2010-01-18 21:25:29.312001,M020,ON,Other_Activity
2943,2010-01-18 21:25:29.625001,M019,ON,Other_Activity
2944,2010-01-18 21:25:30.625001,M012,ON,Other_Activity
2945,2010-01-18 21:25:33.328001,M020,OFF,Other_Activity
2946,2010-01-18 21:25:33.625001,M019,OFF,Other_Activity
2947,2010-01-18 21:25:34.625001,M012,OFF,Other_Activity
2948,2010-01-18 21:25:55.015001,M019,ON,Other_Activity
2949,2010-01-18 21:25:58.000001,M012,ON,Other_Activity
2950,2010-01-18 21:25:59.015001,M020,ON,Other_Activity
2951,2010-01-18 21:25:59.718001,M019,OFF,Other_Activity
2952,2010-01-18 21:26:02.031001,M012,OFF,Other_Activity
2953,2010-01-18 21:26:03.031001,M020,OFF,Other_Activity
2954,2010-01-18 21:26:07.265001,M012,ON,Other_Activity
2955,2010-01-18 21:26:11.203001,M012,OFF,Other_Activity
2956,2010-01-18 21:26:12.515001,M019,ON,Other_Activity
2957,2010-01-18 21:26:12.921001,M012,ON,Other_Activity
2958,2010-01-18 21:26:16.531001,M019,OFF,Other_Activity
2959,2010-01-18 21:26:17.140001,M012,OFF,Other_Activity
2960,2010-01-18 21:27:09.578001,M012,ON,Other_Activity
2961,2010-01-18 21:27:13.609001,M012,OFF,Other_Activity
2962,2010-01-18 21:27:29.125001,M012,ON,Other_Activity
2963,2010-01-18 21:27:33.000001,M012,OFF,Other_Activity
2964,2010-01-18 21:27:48.625001,M019,ON,Other_Activity
2965,2010-01-18 21:27:52.484001,M019,OFF,Other_Activity
2966,2010-01-18 21:27:56.796001,M008,ON,Other_Activity
2967,2010-01-18 21:28:00.812001,M008,OFF,Other_Activity
2968,2010-01-18 21:28:10.718001,M007,ON,Other_Activity
2969,2010-01-18 21:28:12.640001,M015,ON,Other_Activity
2970,2010-01-18 21:28:14.609001,M007,OFF,Other_Activity
2971,2010-01-18 21:28:16.593001,M015,OFF,Other_Activity
2972,2010-01-18 21:28:18.281001,M003,ON,Other_Activity
2973,2010-01-18 21:28:18.625001,M015,ON,Other_Activity
2974,2010-01-18 21:28:19.593001,D029,OPEN,Other_Activity
2975,2010-01-18 21:28:24.515001,M003,OFF,Other_Activity
2976,2010-01-18 21:28:24.921001,M003,ON,Other_Activity
2977,2010-01-18 21:28:26.218001,D029,CLOSE,Other_Activity
2978,2010-01-18 21:28:26.500001,M015,OFF,Other_Activity
2979,2010-01-18 21:28:26.796001,M015,ON,Other_Activity
2980,2010-01-18 21:28:28.218001,M003,OFF,Other_Activity
2981,2010-01-18 21:28:29.796001,M015,OFF,Other_Activity
2982,2010-01-18 21:28:35.734001,D023,OPEN,Other_Activity
2983,2010-01-18 21:28:40.000001,D023,CLOSE,Other_Activity
2984,2010-01-18 21:28:41.421001,D021,OPEN,Other_Activity
2985,2010-01-18 21:29:04.109001,D021,CLOSE,Other_Activity
2986,2010-01-18 21:29:09.390001,M015,ON,Other_Activity
2987,2010-01-18 21:29:13.406001,M015,OFF,Other_Activity
2988,2010-01-18 21:30:01.531001,M015,ON,Other_Activity
2989,2010-01-18 21:30:05.484001,M015,OFF,Other_Activity
2990,2010-01-18 21:30:08.500001,M015,ON,Other_Activity
2991,2010-01-18 21:30:12.812001,M015,OFF,Other_Activity
2992,2010-01-18 21:30:14.406001,M015,ON,Other_Activity
2993,2010-01-18 21:30:18.406001,M015,OFF,Other_Activity
2994,2010-01-18 21:30:20.015001,M001,ON,Other_Activity
2995,2010-01-18 21:30:23.968001,M001,OFF,Other_Activity
2996,2010-01-18 21:30:35.187001,M001,ON,Other_Activity
2997,2010-01-18 21:30:35.500001,M015,ON,Other_Activity
2998,2010-01-18 21:30:39.203001,M001,OFF,Other_Activity
2999,2010-01-18 21:30:39.500001,M015,OFF,Other_Activity
3000,2010-01-18 21:31:28.703001,M015,ON,Other_Activity
3001,2010-01-18 21:31:32.609001,M015,OFF,Other_Activity
3002,2010-01-18 21:31:41.500001,M015,ON,Other_Activity
3003,2010-01-18 21:31:42.906001,M003,ON,Other_Activity
3004,2010-01-18 21:31:45.500001,M015,OFF,Other_Activity
3005,2010-01-18 21:31:46.781001,M003,OFF,Other_Activity
3006,2010-01-18 21:31:49.109001,M003,ON,Other_Activity
3007,2010-01-18 21:31:53.109001,M003,OFF,Other_Activity
3008,2010-01-18 21:31:54.109001,M007,ON,Other_Activity
3009,2010-01-18 21:31:58.406001,M007,OFF,Other_Activity
3010,2010-01-18 21:32:01.703001,M017,ON,Other_Activity
3011,2010-01-18 21:32:05.968001,M009,ON,Other_Activity
3012,2010-01-18 21:32:06.265001,M017,OFF,Other_Activity
3013,2010-01-18 21:32:07.890001,M017,ON,Other_Activity
3014,2010-01-18 21:32:09.906001,M009,OFF,Other_Activity
3015,2010-01-18 21:32:11.906001,M017,OFF,Other_Activity
3016,2010-01-18 21:32:12.906001,M009,ON,Other_Activity
3017,2010-01-18 21:32:17.187001,M009,OFF,Other_Activity
3018,2010-01-18 21:32:25.765001,M009,ON,Other_Activity
3019,2010-01-18 21:32:29.703001,M009,OFF,Other_Activity
3020,2010-01-18 21:32:31.703001,M009,ON,Other_Activity
3021,2010-01-18 21:32:35.703001,M009,OFF,Other_Activity
3022,2010-01-18 21:32:38.000001,M009,ON,Other_Activity
3023,2010-01-18 21:32:42.265001,M009,OFF,Other_Activity
3024,2010-01-18 21:32:51.203001,M009,ON,Other_Activity
3025,2010-01-18 21:32:55.093001,M009,OFF,Other_Activity
3026,2010-01-18 21:33:21.218001,M009,ON,Other_Activity
3027,2010-01-18 21:33:24.796001,M017,ON,Other_Activity
3028,2010-01-18 21:33:25.203001,M009,OFF,Other_Activity
3029,2010-01-18 21:33:27.093001,M009,ON,Other_Activity
3030,2010-01-18 21:33:29.078001,M017,OFF,Other_Activity
3031,2010-01-18 21:33:31.390001,M009,OFF,Other_Activity
3032,2010-01-18 21:33:41.703001,M009,ON,Other_Activity
3033,2010-01-18 21:33:45.921001,M009,OFF,Other_Activity
3034,2010-01-18 21:34:00.796001,M009,ON,Other_Activity
3035,2010-01-18 21:34:04.765001,M009,OFF,Other_Activity
3036,2010-01-18 21:34:06.375001,M009,ON,Other_Activity
3037,2010-01-18 21:34:06.671001,M017,ON,Other_Activity
3038,2010-01-18 21:34:10.375001,M009,OFF,Other_Activity
3039,2010-01-18 21:34:10.656001,M017,OFF,Other_Activity
3040,2010-01-18 21:34:18.593001,M009,ON,Other_Activity
3041,2010-01-18 21:34:22.578001,M009,OFF,Other_Activity
3042,2010-01-18 21:34:23.187001,M017,ON,Other_Activity
3043,2010-01-18 21:34:27.187001,M017,OFF,Other_Activity
3044,2010-01-18 21:34:30.796001,M010,ON,Other_Activity
3045,2010-01-18 21:34:34.796001,M010,OFF,Other_Activity
3046,2010-01-18 21:34:41.390001,M010,ON,Other_Activity
3047,2010-01-18 21:34:45.671001,M010,OFF,Other_Activity
3048,2010-01-18 21:34:51.593001,M010,ON,Other_Activity
3049,2010-01-18 21:34:55.875001,M010,OFF,Other_Activity
3050,2010-01-18 21:35:27.890001,M010,ON,Other_Activity
3051,2010-01-18 21:35:31.875001,M010,OFF,Other_Activity
3052,2010-01-18 21:35:39.750001,M010,ON,Eating
3053,2010-01-18 21:35:43.796001,M010,OFF,Eating
3054,2010-01-18 21:35:45.687001,M010,ON,Eating
3055,2010-01-18 21:35:49.687001,M010,OFF,Eating
3056,2010-01-18 21:35:51.671001,M010,ON,Eating
3057,2010-01-18 21:35:55.984001,M010,OFF,Eating
3058,2010-01-18 21:35:57.593001,M010,ON,Eating
3059,2010-01-18 21:36:01.593001,M010,OFF,Eating
3060,2010-01-18 21:36:08.468001,M010,ON,Eating
3061,2010-01-18 21:36:12.484001,M010,OFF,Eating
3062,2010-01-18 21:36:27.968001,M010,ON,Eating
3063,2010-01-18 21:36:31.875001,M010,OFF,Eating
3064,2010-01-18 21:43:51.750001,M010,ON,Eating
3065,2010-01-18 21:43:56.062001,M010,OFF,Eating
3066,2010-01-18 21:44:24.437001,M010,ON,Eating
3067,2010-01-18 21:44:28.468001,M010,OFF,Eating
3068,2010-01-18 21:44:30.765001,M010,ON,Eating
3069,2010-01-18 21:44:34.640001,M010,OFF,Eating
3070,2010-01-18 21:44:46.265001,M010,ON,Eating
3071,2010-01-18 21:44:50.140001,M010,OFF,Eating
3072,2010-01-18 21:45:24.562001,M010,ON,Eating
3073,2010-01-18 21:45:28.453001,M010,OFF,Eating
3074,2010-01-18 21:47:31.265001,M010,ON,Eating
3075,2010-01-18 21:47:35.156001,M010,OFF,Eating
3076,2010-01-18 21:47:43.453001,M010,ON,Eating
3077,2010-01-18 21:47:47.750001,M010,OFF,Eating
3078,2010-01-18 21:48:06.843001,M010,ON,Eating
3079,2010-01-18 21:48:11.171001,M010,OFF,Eating
3080,2010-01-18 21:48:12.843001,M010,ON,Eating
3081,2010-01-18 21:48:17.046001,M010,OFF,Eating
3082,2010-01-18 21:48:22.015001,M010,ON,Eating
3083,2010-01-18 21:48:26.640001,M010,OFF,Eating
3084,2010-01-18 21:48:28.625001,M010,ON,Eating
3085,2010-01-18 21:48:32.656001,M010,OFF,Eating
3086,2010-01-18 21:48:35.218001,M017,ON,Other_Activity
3087,2010-01-18 21:48:37.250001,M009,ON,Other_Activity
3088,2010-01-18 21:48:39.546001,M017,OFF,Other_Activity
3089,2010-01-18 21:48:41.546001,M009,OFF,Other_Activity
3090,2010-01-18 21:48:41.828001,M017,ON,Other_Activity
3091,2010-01-18 21:48:42.531001,M009,ON,Other_Activity
3092,2010-01-18 21:48:45.421001,M017,OFF,Other_Activity
3093,2010-01-18 21:48:46.437001,M009,OFF,Other_Activity
3094,2010-01-18 21:48:49.453001,M009,ON,Other_Activity
3095,2010-01-18 21:48:53.750001,M009,OFF,Other_Activity
3096,2010-01-18 21:48:55.328001,M009,ON,Other_Activity
3097,2010-01-18 21:48:58.625001,M017,ON,Other_Activity
3098,2010-01-18 21:48:59.640001,M009,OFF,Other_Activity
3099,2010-01-18 21:49:02.640001,M017,OFF,Other_Activity
3100,2010-01-18 21:49:05.625001,M007,ON,Other_Activity
3101,2010-01-18 21:49:07.250001,M015,ON,Other_Activity
3102,2010-01-18 21:49:09.843001,M007,OFF,Other_Activity
3103,2010-01-18 21:49:10.828001,D030,OPEN,Other_Activity
3104,2010-01-18 21:49:15.125001,M015,OFF,Other_Activity
3105,2010-01-18 21:49:15.531001,M006,ON,Other_Activity
3106,2010-01-18 21:49:15.828001,M006,OFF,Other_Activity
3107,2010-01-18 21:49:18.125001,M006,ON,Other_Activity
3108,2010-01-18 21:49:22.140001,M006,OFF,Other_Activity
3109,2010-01-18 21:49:23.750001,M006,ON,Other_Activity
3110,2010-01-18 21:49:24.750001,D030,CLOSE,Other_Activity
3111,2010-01-18 21:49:31.625001,M015,ON,Other_Activity
3112,2010-01-18 21:49:32.046001,M015,OFF,Other_Activity
3113,2010-01-18 21:49:32.640001,M006,OFF,Other_Activity
3114,2010-01-18 21:49:32.937001,D031,OPEN,Other_Activity
3115,2010-01-18 21:49:34.937001,M007,ON,Other_Activity
3116,2010-01-18 21:49:36.656001,M015,ON,Other_Activity
3117,2010-01-18 21:49:39.531001,M007,OFF,Other_Activity
3118,2010-01-18 21:49:40.546001,M015,OFF,Other_Activity
3119,2010-01-18 21:50:03.343001,M007,ON,Other_Activity
3120,2010-01-18 21:50:03.625001,M015,ON,Other_Activity
3121,2010-01-18 21:50:07.625001,M015,OFF,Other_Activity
3122,2010-01-18 21:50:07.921001,M007,OFF,Other_Activity
3123,2010-01-18 21:50:08.312001,D031,CLOSE,Other_Activity
3124,2010-01-18 21:50:11.937001,M007,ON,Other_Activity
3125,2010-01-18 21:50:15.828001,M007,OFF,Other_Activity
3126,2010-01-18 21:50:20.546001,M017,ON,Other_Activity
3127,2010-01-18 21:50:24.843001,M017,OFF,Other_Activity
3128,2010-01-18 21:51:06.343001,M008,ON,Other_Activity
3129,2010-01-18 21:51:10.640001,M008,OFF,Other_Activity
3130,2010-01-18 21:51:14.640001,M017,ON,Other_Activity
3131,2010-01-18 21:51:18.531001,M017,OFF,Other_Activity
3132,2010-01-18 21:51:23.218001,M008,ON,Other_Activity
3133,2010-01-18 21:51:27.125001,M008,OFF,Other_Activity
3134,2010-01-18 21:51:30.421001,M004,ON,Personal_Hygiene
3135,2010-01-18 21:51:34.437001,M004,OFF,Personal_Hygiene
3136,2010-01-18 21:51:35.734001,M004,ON,Personal_Hygiene
3137,2010-01-18 21:51:39.718001,M004,OFF,Personal_Hygiene
3138,2010-01-18 21:52:30.531001,M004,ON,Personal_Hygiene
3139,2010-01-18 21:52:34.421001,M004,OFF,Personal_Hygiene
3140,2010-01-18 21:52:35.812001,M004,ON,Personal_Hygiene
3141,2010-01-18 21:52:40.140001,M004,OFF,Personal_Hygiene
3142,2010-01-18 21:52:41.437001,M008,ON,Other_Activity
3143,2010-01-18 21:52:45.343001,M008,OFF,Other_Activity
3144,2010-01-18 21:52:47.328001,M008,ON,Other_Activity
3145,2010-01-18 21:52:51.609001,M008,OFF,Other_Activity
3146,2010-01-18 21:52:54.937001,M019,ON,Other_Activity
3147,2010-01-18 21:52:57.937001,M020,ON,Other_Activity
3148,2010-01-18 21:52:58.937001,M019,OFF,Other_Activity
3149,2010-01-18 21:52:59.515001,M012,ON,Other_Activity
3150,2010-01-18 21:53:02.234001,M020,OFF,Other_Activity
3151,2010-01-18 21:53:03.828001,M012,OFF,Other_Activity
3152,2010-01-18 21:53:10.125001,M012,ON,Other_Activity
3153,2010-01-18 21:53:12.140001,M020,ON,Other_Activity
3154,2010-01-18 21:53:14.437001,M012,OFF,Other_Activity
3155,2010-01-18 21:53:15.703001,M012,ON,Other_Activity
3156,2010-01-18 21:53:16.421001,M020,OFF,Other_Activity
3157,2010-01-18 21:53:20.031001,M012,OFF,Other_Activity
3158,2010-01-18 21:53:21.031001,M020,ON,Other_Activity
3159,2010-01-18 21:53:22.031001,M012,ON,Other_Activity
3160,2010-01-18 21:53:24.906001,M020,OFF,Other_Activity
3161,2010-01-18 21:53:26.625001,M012,OFF,Other_Activity
3162,2010-01-18 21:53:31.937001,M012,ON,Other_Activity
3163,2010-01-18 21:53:35.812001,M012,OFF,Other_Activity
3164,2010-01-18 21:53:42.828001,M012,ON,Other_Activity
3165,2010-01-18 21:53:47.031001,M012,OFF,Other_Activity
3166,2010-01-18 21:53:51.312001,M012,ON,Other_Activity
3167,2010-01-18 21:53:55.609001,M012,OFF,Other_Activity
3168,2010-01-18 21:53:56.625001,M020,ON,Other_Activity
3169,2010-01-18 21:54:00.640001,M020,OFF,Other_Activity
3170,2010-01-18 21:54:11.531001,M012,ON,Other_Activity
3171,2010-01-18 21:54:12.109001,M020,ON,Other_Activity
3172,2010-01-18 21:54:15.406001,M012,OFF,Other_Activity
3173,2010-01-18 21:54:16.125001,M020,OFF,Other_Activity
3174,2010-01-18 21:54:16.718001,M012,ON,Sleeping_in_Bed
3175,2010-01-18 21:54:20.734001,M012,OFF,Sleeping_in_Bed
3176,2010-01-18 21:54:23.031001,M012,ON,Sleeping_in_Bed
3177,2010-01-18 21:54:27.609001,M012,OFF,Sleeping_in_Bed
3178,2010-01-18 21:54:32.625001,M020,ON,Sleeping_in_Bed
3179,2010-01-18 21:54:32.921001,M012,ON,Sleeping_in_Bed
3180,2010-01-18 21:54:36.218001,M020,OFF,Sleeping_in_Bed
3181,2010-01-18 21:54:37.234001,M012,OFF,Sleeping_in_Bed
3182,2010-01-18 21:54:39.828001,M012,ON,Sleeping_in_Bed
3183,2010-01-18 21:54:44.109001,M012,OFF,Sleeping_in_Bed
3184,2010-01-18 21:54:45.531001,M012,ON,Sleeping_in_Bed
3185,2010-01-18 21:54:49.421001,M012,OFF,Sleeping_in_Bed
3186,2010-01-18 21:54:52.125001,M020,ON,Sleeping_in_Bed
3187,2010-01-18 21:54:52.421001,M012,ON,Sleeping_in_Bed
3188,2010-01-18 21:54:56.734001,M020,OFF,Sleeping_in_Bed
3189,2010-01-18 21:54:57.000001,M012,OFF,Sleeping_in_Bed
3190,2010-01-18 21:54:58.734001,M012,ON,Sleeping_in_Bed
3191,2010-01-18 21:55:02.921001,M012,OFF,Sleeping_in_Bed
3192,2010-01-18 21:55:12.218001,M012,ON,Sleeping_in_Bed
3193,2010-01-18 21:55:16.171001,M012,OFF,Sleeping_in_Bed
3194,2010-01-18 21:55:17.796001,M012,ON,Sleeping_in_Bed
3195,2010-01-18 21:55:21.828001,M012,OFF,Sleeping_in_Bed
3196,2010-01-18 21:55:23.125001,M012,ON,Sleeping_in_Bed
3197,2010-01-18 21:55:27.703001,M012,OFF,Sleeping_in_Bed
3198,2010-01-18 21:55:28.000001,M020,ON,Sleeping_in_Bed
3199,2010-01-18 21:55:28.718001,M012,ON,Sleeping_in_Bed
3200,2010-01-18 21:55:32.015001,M020,OFF,Sleeping_in_Bed
3201,2010-01-18 21:55:32.609001,M012,OFF,Sleeping_in_Bed
3202,2010-01-18 21:55:34.609001,M012,ON,Sleeping_in_Bed
3203,2010-01-18 21:55:36.937001,M020,ON,Sleeping_in_Bed
3204,2010-01-18 21:55:38.625001,M012,OFF,Sleeping_in_Bed
3205,2010-01-18 21:55:41.203001,M020,OFF,Sleeping_in_Bed
3206,2010-01-18 21:55:43.531001,M012,ON,Sleeping_in_Bed
3207,2010-01-18 21:55:48.218001,M012,OFF,Sleeping_in_Bed
3208,2010-01-18 21:55:49.109001,M019,ON,Sleeping_in_Bed
3209,2010-01-18 21:55:49.531001,M012,ON,Sleeping_in_Bed
3210,2010-01-18 21:55:49.796001,M020,ON,Sleeping_in_Bed
3211,2010-01-18 21:55:51.812001,M020,OFF,Sleeping_in_Bed
3212,2010-01-18 21:55:52.109001,M019,OFF,Sleeping_in_Bed
3213,2010-01-18 21:55:53.437001,M012,OFF,Sleeping_in_Bed
3214,2010-01-18 21:55:54.828001,M020,ON,Sleeping_in_Bed
3215,2010-01-18 21:55:55.109001,M012,ON,Sleeping_in_Bed
3216,2010-01-18 21:55:58.406001,M020,OFF,Sleeping_in_Bed
3217,2010-01-18 21:55:58.734001,M019,ON,Sleeping_in_Bed
3218,2010-01-18 21:55:59.015001,M012,OFF,Sleeping_in_Bed
3219,2010-01-18 21:56:02.734001,M019,OFF,Sleeping_in_Bed
3220,2010-01-18 21:56:06.625001,M019,ON,Sleeping_in_Bed
3221,2010-01-18 21:56:10.906001,M019,OFF,Sleeping_in_Bed
3222,2010-01-18 21:56:16.921001,M020,ON,Sleeping_in_Bed
3223,2010-01-18 21:56:17.203001,M019,ON,Sleeping_in_Bed
3224,2010-01-18 21:56:18.515001,M012,ON,Sleeping_in_Bed
3225,2010-01-18 21:56:19.234001,M019,OFF,Sleeping_in_Bed
3226,2010-01-18 21:56:19.484001,M020,OFF,Sleeping_in_Bed
3227,2010-01-18 21:56:22.531001,M012,OFF,Sleeping_in_Bed
3228,2010-01-18 21:56:24.125001,M020,ON,Sleeping_in_Bed
3229,2010-01-18 21:56:24.531001,M012,ON,Sleeping_in_Bed
3230,2010-01-18 21:56:25.828001,M019,ON,Sleeping_in_Bed
3231,2010-01-18 21:56:28.140001,M020,OFF,Sleeping_in_Bed
3232,2010-01-18 21:56:28.406001,M012,OFF,Sleeping_in_Bed
3233,2010-01-18 21:56:29.703001,M019,OFF,Sleeping_in_Bed
3234,2010-01-18 21:56:31.421001,M012,ON,Sleeping_in_Bed
3235,2010-01-18 21:56:35.328001,M012,OFF,Sleeping_in_Bed
3236,2010-01-18 21:56:42.921001,M012,ON,Sleeping_in_Bed
3237,2010-01-18 21:56:47.203001,M012,OFF,Sleeping_in_Bed
3238,2010-01-18 21:56:48.921001,M012,ON,Sleeping_in_Bed
3239,2010-01-18 21:56:53.203001,M012,OFF,Sleeping_in_Bed
3240,2010-01-18 21:57:02.421001,M012,ON,Sleeping_in_Bed
3241,2010-01-18 21:57:06.421001,M012,OFF,Sleeping_in_Bed
3242,2010-01-18 22:42:58.468001,M012,ON,Sleeping_in_Bed
3243,2010-01-18 22:43:02.734001,M012,OFF,Sleeping_in_Bed
3244,2010-01-18 23:41:30.078001,M012,ON,Sleeping_in_Bed
3245,2010-01-18 23:41:34.093001,M012,OFF,Sleeping_in_Bed
3246,2010-01-19 00:09:05.296001,M012,ON,Sleeping_in_Bed
3247,2010-01-19 00:09:09.562001,M012,OFF,Sleeping_in_Bed
3248,2010-01-19 00:10:03.687001,M012,ON,Sleeping_in_Bed
3249,2010-01-19 00:10:07.953001,M012,OFF,Sleeping_in_Bed
3250,2010-01-19 00:15:03.687001,M012,ON,Sleeping_in_Bed
3251,2010-01-19 00:15:07.593001,M012,OFF,Sleeping_in_Bed
3252,2010-01-19 00:18:39.453001,M012,ON,Sleeping_in_Bed
3253,2010-01-19 00:18:43.765001,M012,OFF,Sleeping_in_Bed
3254,2010-01-19 00:33:25.093001,M012,ON,Sleeping_in_Bed
3255,2010-01-19 00:33:29.109001,M012,OFF,Sleeping_in_Bed
3256,2010-01-19 00:48:20.359001,M012,ON,Sleeping_in_Bed
3257,2010-01-19 00:48:24.375001,M012,OFF,Sleeping_in_Bed
3258,2010-01-19 00:48:29.671001,M012,ON,Sleeping_in_Bed
3259,2010-01-19 00:48:33.859001,M012,OFF,Sleeping_in_Bed
3260,2010-01-19 00:48:35.546001,M012,ON,Sleeping_in_Bed
3261,2010-01-19 00:48:39.828001,M012,OFF,Sleeping_in_Bed
3262,2010-01-19 00:50:01.062001,M012,ON,Sleeping_in_Bed
3263,2010-01-19 00:50:05.359001,M012,OFF,Sleeping_in_Bed
3264,2010-01-19 00:50:06.671001,M012,ON,Sleeping_in_Bed
3265,2010-01-19 00:50:10.546001,M012,OFF,Sleeping_in_Bed
3266,2010-01-19 01:11:09.203001,M012,ON,Sleeping_in_Bed
3267,2010-01-19 01:11:13.093001,M012,OFF,Sleeping_in_Bed
3268,2010-01-19 01:11:22.359001,M012,ON,Sleeping_in_Bed
3269,2010-01-19 01:11:26.578001,M012,OFF,Sleeping_in_Bed
3270,2010-01-19 01:11:32.875001,M012,ON,Sleeping_in_Bed
3271,2010-01-19 01:11:37.890001,M012,OFF,Sleeping_in_Bed
3272,2010-01-19 01:11:53.671001,M012,ON,Sleeping_in_Bed
3273,2010-01-19 01:11:57.984001,M012,OFF,Sleeping_in_Bed
3274,2010-01-19 01:17:21.671001,M012,ON,Sleeping_in_Bed
3275,2010-01-19 01:17:25.687001,M012,OFF,Sleeping_in_Bed
3276,2010-01-19 01:17:28.281001,M012,ON,Sleeping_in_Bed
3277,2010-01-19 01:17:32.281001,M012,OFF,Sleeping_in_Bed
3278,2010-01-19 01:24:01.359001,M012,ON,Sleeping_in_Bed
3279,2010-01-19 01:24:05.234001,M012,OFF,Sleeping_in_Bed
3280,2010-01-19 01:45:26.296001,M012,ON,Sleeping_in_Bed
3281,2010-01-19 01:45:30.562001,M012,OFF,Sleeping_in_Bed
3282,2010-01-19 01:46:21.375001,M012,ON,Sleeping_in_Bed
3283,2010-01-19 01:46:25.687001,M012,OFF,Sleeping_in_Bed
3284,2010-01-19 01:48:43.578001,M012,ON,Sleeping_in_Bed
3285,2010-01-19 01:48:47.562001,M012,OFF,Sleeping_in_Bed
3286,2010-01-19 01:49:36.375001,M012,ON,Sleeping_in_Bed
3287,2010-01-19 01:49:40.359001,M012,OFF,Sleeping_in_Bed
3288,2010-01-19 02:29:48.875001,M012,ON,Sleeping_in_Bed
3289,2010-01-19 02:29:52.828001,M012,OFF,Sleeping_in_Bed
3290,2010-01-19 02:29:59.734001,M012,ON,Sleeping_in_Bed
3291,2010-01-19 02:30:04.046001,M012,OFF,Sleeping_in_Bed
3292,2010-01-19 02:30:58.546001,M012,ON,Sleeping_in_Bed
3293,2010-01-19 02:31:02.843001,M012,OFF,Sleeping_in_Bed
3294,2010-01-19 02:31:15.046001,M012,ON,Sleeping_in_Bed
3295,2010-01-19 02:31:18.937001,M012,OFF,Sleeping_in_Bed
3296,2010-01-19 02:31:21.921001,M012,ON,Sleeping_in_Bed
3297,2010-01-19 02:31:25.937001,M012,OFF,Sleeping_in_Bed
3298,2010-01-19 02:31:36.843001,M012,ON,Sleeping_in_Bed
3299,2010-01-19 02:31:41.062001,M012,OFF,Sleeping_in_Bed
3300,2010-01-19 02:34:16.515001,M012,ON,Sleeping_in_Bed
3301,2010-01-19 02:34:18.531001,M020,ON,Sleeping_in_Bed
